"synonym_name","synonym_concept_code","synonym_vocabulary_id"
"Wilfactin","38411","HemOnc"
"Zontivity","38412","HemOnc"
"Zolinza","38413","HemOnc"
"Procabazi","38448","HemOnc"
"Qtervaxia","38465","HemOnc"
"Rafinlar","38505","HemOnc"
"Broncoflam","38522","HemOnc"
"Brongenit","38533","HemOnc"
"Rayldeima","38611","HemOnc"
"HH-GV-678","38662","HemOnc"
"flumatinib mesylate","38662","HemOnc"
"Flumatinib","38662","HemOnc"
"HH GV 678","38662","HemOnc"
"HHGV678","38662","HemOnc"
"Retsevmo","38667","HemOnc"
"Adebrelimab","38688","HemOnc"
"SHR-1316","38688","HemOnc"
"HTI-1088","38688","HemOnc"
"SHR 1316","38688","HemOnc"
"HTI 1088","38688","HemOnc"
"SHR1316","38688","HemOnc"
"HTI1088","38688","HemOnc"
"Aztec","38712","HemOnc"
"Retrovir","38713","HemOnc"
"Eylea","38714","HemOnc"
"Zaltrap","38715","HemOnc"
"Aclasta","38716","HemOnc"
"Blaztere","38717","HemOnc"
"Cytozol","38718","HemOnc"
"Reclast","38719","HemOnc"
"Servycal","38720","HemOnc"
"Zobone","38721","HemOnc"
"Zoldonat","38722","HemOnc"
"Zomera","38723","HemOnc"
"Zometa","38724","HemOnc"
"Zyfoss","38725","HemOnc"
"Gastroesophageal cancer","38787","HemOnc"
"Allogeneic stem cells","38881","HemOnc"
"Adlinod","38923","HemOnc"
"Adrenal suppressant","39019","HemOnc"
"Brulin","39940","HemOnc"
"Bryterol","40395","HemOnc"
"BS","40411","HemOnc"
"Samtica","40438","HemOnc"
"Buateron","40456","HemOnc"
"FUDR","40545","HemOnc"
"Bucokon","40590","HemOnc"
"Bufadexon","40683","HemOnc"
"Butiol","41262","HemOnc"
"CA ATRA","41483","HemOnc"
"Calc Leucovorn","41979","HemOnc"
"Calcifolin","41987","HemOnc"
"Calcium Folinato","41990","HemOnc"
"Calcium Folint","41991","HemOnc"
"Calcium Leucovorin","41992","HemOnc"
"Calcium Leucovorn","41998","HemOnc"
"Calciumfolin","41999","HemOnc"
"Calciumfolinat","42000","HemOnc"
"Calcivoran","42002","HemOnc"
"Calfolex","42039","HemOnc"
"Calfolin","42066","HemOnc"
"Calidron","42094","HemOnc"
"Calinat","42133","HemOnc"
"Canalon","42599","HemOnc"
"Canferon A","42676","HemOnc"
"Canprim","42707","HemOnc"
"Glenza","42973","HemOnc"
"Carbidu","43019","HemOnc"
"Anti-BCMA cellular therapy","43130","HemOnc"
"Caretran","43187","HemOnc"
"Anti-CD137 cellular therapy","43200","HemOnc"
"Anti-CD19 cellular therapy","43292","HemOnc"
"Anti-CD20 cellular therapy","43407","HemOnc"
"Anti-CD20 BiTE antibody","43407","HemOnc"
"Anti-CD20-CD3 bispecific antibody","43407","HemOnc"
"Anti-CD28 cellular therapy","43483","HemOnc"
"nab-Rapamycin","43485","HemOnc"
"ABI-009","43485","HemOnc"
"nab-Sirolimus","43485","HemOnc"
"Sirolimus protein-bound particles","43485","HemOnc"
"nab-rapamycin","43485","HemOnc"
"nab-sirolimus","43485","HemOnc"
"ABI 009","43485","HemOnc"
"ABI009","43485","HemOnc"
"Carulon","43574","HemOnc"
"Anti-CD3 cellular therapy","43578","HemOnc"
"Antitumor antibiotic","43610","HemOnc"
"Appendiceal tumor","43755","HemOnc"
"Caumadin","43945","HemOnc"
"HER2-positive Gastric cancer","43987","HemOnc"
"Cebedex","44019","HemOnc"
"Cedantron","44057","HemOnc"
"Cefixime","44069","HemOnc"
"Cehafolin","44079","HemOnc"
"Cellacort","44099","HemOnc"
"Celudex","44115","HemOnc"
"Centrim","44123","HemOnc"
"Cephalexin","44124","HemOnc"
"Cephalosporin","44125","HemOnc"
"Ceramos","44126","HemOnc"
"Cetadexon","44162","HemOnc"
"Malignant breast neoplasm","44309","HemOnc"
"Malignant solid neoplasm","44382","HemOnc"
"STAMP inhibitor","44629","HemOnc"
"Chemitrim","44713","HemOnc"
"Chemix","44714","HemOnc"
"Chemizol","44715","HemOnc"
"Chemoprim","44716","HemOnc"
"Chemotran","44730","HemOnc"
"Chemotrim","44731","HemOnc"
"Chemotrin","44735","HemOnc"
"Chemozole","44737","HemOnc"
"HIF-2a inhibitor","44899","HemOnc"
"Chemotherapeutic","44945","HemOnc"
"Immunotherapeutic","44946","HemOnc"
"Antibody medication","44947","HemOnc"
"T-cell activator","44948","HemOnc"
"BiTE antibody","44949","HemOnc"
"Anti-CD33 antibody","44950","HemOnc"
"Anti-CD3 antibody","44951","HemOnc"
"Investigational drug","44952","HemOnc"
"Oral","44954","HemOnc"
"Kinase inhibitor","44955","HemOnc"
"AKT1 inhibitor","44956","HemOnc"
"Intravenous","44957","HemOnc"
"GPIIb-IIIa inhibitor","44958","HemOnc"
"Anti-GPIIb-IIIa antibody","44959","HemOnc"
"Protein expression-specific medication","44961","HemOnc"
"CDK inhibitor","44963","HemOnc"
"HDAC inhibitor","44966","HemOnc"
"Endocrine therapeutic","44970","HemOnc"
"Antiandrogen","44971","HemOnc"
"Steroid synthesis inhibitor","44972","HemOnc"
"BTK inhibitor","44976","HemOnc"
"Rectal","44979","HemOnc"
"Antipyretic","44980","HemOnc"
"FDA approved drug","44981","HemOnc"
"OTC medication","44982","HemOnc"
"WHO Essential Pain and Palliative Care Medicine","44983","HemOnc"
"Anthracycline","44985","HemOnc"
"Topoisomerase inhibitor","44986","HemOnc"
"PMDA approved drug","44988","HemOnc"
"Radiotherapy medication","44991","HemOnc"
"Topical","44994","HemOnc"
"Antiviral","44995","HemOnc"
"Irritant","44997","HemOnc"
"Antibody-drug conjugate","45000","HemOnc"
"Anti-HER2 antibody","45001","HemOnc"
"Microtubule inhibitor","45002","HemOnc"
"Mutation-specific medication","45004","HemOnc"
"EGFR inhibitor","45006","HemOnc"
"ERBB2 inhibitor","45007","HemOnc"
"ERBB4 inhibitor","45008","HemOnc"
"Cytokine","45017","HemOnc"
"ALK inhibitor","45025","HemOnc"
"Neutral","45027","HemOnc"
"Anti-CD52 antibody","45030","HemOnc"
"REMS program","45039","HemOnc"
"Bisphosphonate","45041","HemOnc"
"Aurora kinase inhibitor","45044","HemOnc"
"Retinoid","45047","HemOnc"
"WHO Essential Cancer Medicine","45050","HemOnc"
"Xanthine oxidase inhibitor","45053","HemOnc"
"Benzodiazepine","45056","HemOnc"
"Alkylating agent","45058","HemOnc"
"Orphan drug","45063","HemOnc"
"Anti-mesothelin antibody","45066","HemOnc"
"Chemotherapy protective agent","45069","HemOnc"
"Subependymal giant cell astrocytoma","45070","HemOnc"
"Hematology medication","45072","HemOnc"
"Hemostasis medication","45073","HemOnc"
"Fibrinolysis inhibitor","45074","HemOnc"
"Aromatase inhibitor","45079","HemOnc"
"Intramuscular","45080","HemOnc"
"Antimetabolite","45081","HemOnc"
"Antifolate","45082","HemOnc"
"Discontinued drug","45085","HemOnc"
"Vesicant","45092","HemOnc"
"Human DNA synthesis inhibitor","45093","HemOnc"
"Phosphodiesterase inhibitor","45099","HemOnc"
"Fractionated plasma product","45108","HemOnc"
"Coagulation factor","45115","HemOnc"
"Nonsteroidal antiandrogen","45129","HemOnc"
"VEGFR inhibitor","45133","HemOnc"
"KIT inhibitor","45134","HemOnc"
"SRC inhibitor","45135","HemOnc"
"Direct oral anticoagulant","45140","HemOnc"
"Factor Xa inhibitor","45141","HemOnc"
"Neurokinin 1 (NK1) antagonist","45145","HemOnc"
"Anticoagulant","45147","HemOnc"
"Direct thrombin inhibitor","45148","HemOnc"
"Subcutaneous","45153","HemOnc"
"Enzyme","45155","HemOnc"
"COX-1 inhibitor","45161","HemOnc"
"PDE inhibitor","45164","HemOnc"
"Anti-PD-L1 antibody","45170","HemOnc"
"Supportive medication","45173","HemOnc"
"Hematopoietic growth factor","45175","HemOnc"
"Megakaryocyte growth factor","45176","HemOnc"
"Cellular therapy","45186","HemOnc"
"PDGFR inhibitor","45194","HemOnc"
"Inflammitant","45201","HemOnc"
"Hypomethylating agent","45202","HemOnc"
"DNA methyltransferase inhibitor","45203","HemOnc"
"Pyrimidine analogue","45204","HemOnc"
"Chlorambusil","45206","HemOnc"
"Chloraminophene","45207","HemOnc"
"Chlorbutin","45208","HemOnc"
"Anti-DKK1 antibody","45209","HemOnc"
"Chlorobutin","45210","HemOnc"
"Immunotoxin","45212","HemOnc"
"Anti-CD22 antibody","45213","HemOnc"
"Halted drug","45214","HemOnc"
"Intravesical","45215","HemOnc"
"Anti-PS antibody","45219","HemOnc"
"Tumor vaccine","45221","HemOnc"
"Nitrogen mustard","45230","HemOnc"
"Anti-VEGFR antibody","45244","HemOnc"
"Biosimilar","45268","HemOnc"
"MAP2K1 inhibitor","45271","HemOnc"
"MAP2K2 inhibitor","45272","HemOnc"
"Intracavitary","45273","HemOnc"
"Anti-CD19 antibody","45295","HemOnc"
"Proteasome inhibitor","45299","HemOnc"
"Light-chain (AL) amyloidosis medication","45303","HemOnc"
"Bcr-Abl inhibitor","45312","HemOnc"
"Radiation","45316","HemOnc"
"Anti-CD30 antibody","45321","HemOnc"
"ROS1 inhibitor","45334","HemOnc"
"IGFR inhibitor","45335","HemOnc"
"FLT3 inhibitor","45336","HemOnc"
"PI3K inhibitor","45340","HemOnc"
"Chromo-Z","45351","HemOnc"
"Taxane","45352","HemOnc"
"AXL inhibitor","45355","HemOnc"
"MET inhibitor","45358","HemOnc"
"RET inhibitor","45359","HemOnc"
"TEK inhibitor","45361","HemOnc"
"TRK inhibitor","45362","HemOnc"
"Pegylated medication","45363","HemOnc"
"Mucositis prevention","45365","HemOnc"
"P2Y12 ADP inhibitor","45367","HemOnc"
"Fluoropyrimidine","45369","HemOnc"
"Anti-vWF medication","45384","HemOnc"
"Platinum agent","45388","HemOnc"
"Cancer of unknown primary medication","45395","HemOnc"
"Nitrosourea","45414","HemOnc"
"Intralesional","45426","HemOnc"
"Antifungal","45432","HemOnc"
"Cicoxil","45434","HemOnc"
"Cidaprim","45435","HemOnc"
"Anti-EpCAM antibody","45439","HemOnc"
"Anti-PD-1 antibody","45446","HemOnc"
"Antihistamine","45448","HemOnc"
"Anti-EGFR antibody","45453","HemOnc"
"H2-receptor antagonist","45455","HemOnc"
"Cipaprim","45461","HemOnc"
"Ciplin","45462","HemOnc"
"Circuvit","45463","HemOnc"
"Suramin","45472","HemOnc"
"Citofolin","45479","HemOnc"
"Citosin","45480","HemOnc"
"Citrim","45481","HemOnc"
"Cladon","45494","HemOnc"
"Anti-IGF-1R antibody","45501","HemOnc"
"Purine analogue","45507","HemOnc"
"Purine analog","45507","HemOnc"
"Antibacterial","45517","HemOnc"
"PI3K alpha inhibitor","45520","HemOnc"
"PI3K delta inhibitor","45521","HemOnc"
"Steroid","45523","HemOnc"
"Anti-P-selectin antibody","45526","HemOnc"
"Clusterin inhibitor","45528","HemOnc"
"Nasal","45531","HemOnc"
"Immunosuppressant","45538","HemOnc"
"Claro","45543","HemOnc"
"CsA","45569","HemOnc"
"cyclosporin","45569","HemOnc"
"ciclosporin","45569","HemOnc"
"cyclosporin A","45569","HemOnc"
"CyA","45569","HemOnc"
"Cyclosporine","45569","HemOnc"
"Calcineurin inhibitor","45570","HemOnc"
"Intrathecal","45574","HemOnc"
"Cleveron","45577","HemOnc"
"Deoxycytidine analogue","45580","HemOnc"
"Deoxycytidine analog","45580","HemOnc"
"Liposomal chemotherapy","45582","HemOnc"
"Clinitran","45587","HemOnc"
"Clonea","45591","HemOnc"
"BRAF inhibitor","45592","HemOnc"
"Clotrizol","45595","HemOnc"
"Triazene","45597","HemOnc"
"CO-Sultrin","45606","HemOnc"
"CO-Tasian","45607","HemOnc"
"CO-Traisole 480","45608","HemOnc"
"Heparin","45609","HemOnc"
"Low molecular weight heparin","45610","HemOnc"
"CO-Trim-Tablinen","45611","HemOnc"
"CO-Trimazole","45612","HemOnc"
"Anti-CD38 antibody","45613","HemOnc"
"CO-Trimed","45614","HemOnc"
"CO-Trimoxa","45615","HemOnc"
"CO-Trimoxazol","45616","HemOnc"
"Erythrocyte growth factor","45617","HemOnc"
"Cobact","45620","HemOnc"
"Cobal ST","45621","HemOnc"
"SYK inhibitor","45626","HemOnc"
"Chelator","45629","HemOnc"
"GnRH antagonist","45632","HemOnc"
"Anti-RANKL antibody","45635","HemOnc"
"RANK ligand inhibitor","45636","HemOnc"
"Cocydal","45642","HemOnc"
"Vasopressin analog","45644","HemOnc"
"Cofatrim","45653","HemOnc"
"Anti-GD2 antibody","45666","HemOnc"
"Laxative","45668","HemOnc"
"Serotonin 5-HT3 antagonist","45672","HemOnc"
"Dopamine receptor antagonist","45678","HemOnc"
"Phenothiazine","45679","HemOnc"
"FGFR inhibitor","45683","HemOnc"
"Intra-arterial","45684","HemOnc"
"Cannabinoid","45687","HemOnc"
"5 alpha-reductase inhibitor","45691","HemOnc"
"PI3K gamma inhibitor","45695","HemOnc"
"Anti-C5 antibody","45698","HemOnc"
"Anti-SLAMF7 antibody","45705","HemOnc"
"Bispecific antibody medication","45707","HemOnc"
"Anti-Factor IXa antibody","45708","HemOnc"
"Anti-Factor Xa antibody","45709","HemOnc"
"IDH2 inhibitor","45713","HemOnc"
"Adrenergic receptor agonist","45715","HemOnc"
"MTOR inhibitor","45725","HemOnc"
"TSC1 inhibitor","45726","HemOnc"
"TSC2 inhibitor","45727","HemOnc"
"Iron","45730","HemOnc"
"Iron replacement","45730","HemOnc"
"KSP inhibitor","45732","HemOnc"
"Granulocyte colony-stimulating factor","45734","HemOnc"
"WHO Essential Anti-infective Medicine","45738","HemOnc"
"Anabolic steroid","45740","HemOnc"
"Purine nucleoside phosphorylase (PNP) inhibitor","45742","HemOnc"
"Estrogen receptor inhibitor","45748","HemOnc"
"Diuretic","45751","HemOnc"
"MRTX849","45753","HemOnc"
"Adagrasib","45753","HemOnc"
"MRTX-849","45753","HemOnc"
"MRTX 849","45753","HemOnc"
"Steroidal androgen receptor inhibitor","45755","HemOnc"
"Hsp90 inhibitor","45758","HemOnc"
"Colircusi Dexametasona","45762","HemOnc"
"Colitran","45763","HemOnc"
"Enediyne antibiotic","45764","HemOnc"
"Colizole","45765","HemOnc"
"Hedgehog pathway inhibitor","45766","HemOnc"
"GnRH agonist","45768","HemOnc"
"Antipsychotic","45772","HemOnc"
"Anti-CD47 antibody","45775","HemOnc"
"Anti-KIR antibody","45792","HemOnc"
"Anti-CD20 antibody","45797","HemOnc"
"Anti-CD20 medication","45798","HemOnc"
"Radioimmunoconjugate","45799","HemOnc"
"ITK inhibitor","45805","HemOnc"
"TEC inhibitor","45806","HemOnc"
"TXK inhibitor","45807","HemOnc"
"Colotrim","45823","HemOnc"
"Telomerase inhibitor","45825","HemOnc"
"COX-2 inhibitor","45831","HemOnc"
"Interferon","45833","HemOnc"
"Anti-CTLA-4 antibody","45838","HemOnc"
"Comax","45839","HemOnc"
"IDH1 inhibitor","45840","HemOnc"
"Comazole","45841","HemOnc"
"Combact","45842","HemOnc"
"Somatostatin analog","45843","HemOnc"
"Proton pump inhibitor","45845","HemOnc"
"Combi-Methoxan","45847","HemOnc"
"Anti-HER2 medication","45849","HemOnc"
"Immunomodulatory drugs (IMiDs)","45857","HemOnc"
"Comixco","45859","HemOnc"
"JAK inhibitor","45861","HemOnc"
"Comox","45862","HemOnc"
"Anti-diarrheal","45863","HemOnc"
"Comoxol","45864","HemOnc"
"Anti-TRAIL-R1 antibody","45865","HemOnc"
"PTK2 inhibitor","45872","HemOnc"
"Appetite stimulant","45875","HemOnc"
"Anti-IL-5 antibody","45878","HemOnc"
"Anti-CCR4 antibody","45881","HemOnc"
"Anti-CD194 antibody","45882","HemOnc"
"Antileukotriene","45884","HemOnc"
"Anti-amyloid antibody","45886","HemOnc"
"ERBB3 inhibitor","45892","HemOnc"
"CSF1R inhibitor","45901","HemOnc"
"DDR inhibitor","45902","HemOnc"
"PARP inhibitor","45904","HemOnc"
"Device","45905","HemOnc"
"Anti-PDGFR antibody","45908","HemOnc"
"Cephalotaxine","45911","HemOnc"
"Anti-c-Met antibody","45915","HemOnc"
"Anti-CD37 antibody","45919","HemOnc"
"Nanoparticle albumin bound chemotherapy","45922","HemOnc"
"Contrimoxazole","45934","HemOnc"
"MSI-H or dMMR medication","45938","HemOnc"
"Inhalation","45939","HemOnc"
"MEK inhibitor","45943","HemOnc"
"Drugs EMA approved in 2013","45947","HemOnc"
"CXCR4 inhibitor","45949","HemOnc"
"Alpha emitter","45964","HemOnc"
"Selective estrogen receptor modulator","45966","HemOnc"
"Uric acid lowering agent","45969","HemOnc"
"Anti-HGF antibody","45973","HemOnc"
"Anti-TACSTD2 antibody","45977","HemOnc"
"Granulocyte macrophage colony-stimulating factor","45980","HemOnc"
"Muscarinic receptor antagonist","45983","HemOnc"
"XPO1 inhibitor","45985","HemOnc"
"Ultralow molecular weight heparin","45990","HemOnc"
"Anti-IL-6 antibody","45993","HemOnc"
"Dendritic cell vaccine","45994","HemOnc"
"SMO inhibitor","45997","HemOnc"
"Intervention index","45998","HemOnc"
"Oncolytic viral therapy","46005","HemOnc"
"Tryptophan hydroxylase inhibitor","46007","HemOnc"
"Anti-TRAIL-R2 antibody","46009","HemOnc"
"Farnesyltransferase inhibitor","46011","HemOnc"
"Chimeric antigen receptor T-cell","46012","HemOnc"
"Coprim","46013","HemOnc"
"Coprime","46014","HemOnc"
"Anti-IL-6R antibody","46015","HemOnc"
"Aminopeptidase inhibitor","46017","HemOnc"
"Peptibody medication","46022","HemOnc"
"Anti-CD27 antibody","46025","HemOnc"
"MAP2K4 inhibitor","46030","HemOnc"
"MAP3K20 inhibitor","46031","HemOnc"
"MAP4K5 inhibitor","46032","HemOnc"
"Bcl-2 inhibitor","46035","HemOnc"
"Vinca alkaloid","46039","HemOnc"
"PLK1 inhibitor","46060","HemOnc"
"PAR1 inhibitor","46062","HemOnc"
"Vitamin K antagonist","46065","HemOnc"
"Soluble decoy receptor","46069","HemOnc"
"Autoimmune hematologic condition","46070","HemOnc"
"Bleeding disorder","46071","HemOnc"
"Acute leukemia","46072","HemOnc"
"Endocrine cancer","46073","HemOnc"
"Corodex","46074","HemOnc"
"T-cell lymphoma","46075","HemOnc"
"Gastrointestinal cancer","46076","HemOnc"
"High-grade glioma","46077","HemOnc"
"Thrombotic disorder","46079","HemOnc"
"Bone marrow failure syndrome","46080","HemOnc"
"Cytopenia","46081","HemOnc"
"Complementopathy","46082","HemOnc"
"Pediatric cancer","46085","HemOnc"
"Genitourinary cancer","46086","HemOnc"
"Aggressive lymphoma","46088","HemOnc"
"Non-Hodgkin lymphoma","46089","HemOnc"
"CNS cancer","46090","HemOnc"
"Lymphoproliferative disorder","46091","HemOnc"
"Gynecologic cancer","46092","HemOnc"
"Hepatobiliary cancer","46093","HemOnc"
"Indolent lymphoma","46094","HemOnc"
"Myeloproliferative neoplasm","46095","HemOnc"
"Colorectal cancer","46096","HemOnc"
"Cutaneous lymphoma","46097","HemOnc"
"Non-melanoma skin cancer","46098","HemOnc"
"Histiocytosis","46099","HemOnc"
"Alloimmune hematologic condition","46100","HemOnc"
"Plasma cell dyscrasia","46101","HemOnc"
"Skin cancer","46102","HemOnc"
"Thoracic cancer","46103","HemOnc"
"Lung cancer","46104","HemOnc"
"Inherited hemoglobinopathy","46106","HemOnc"
"Congenital hemophilia","46106","HemOnc"
"T-cell leukemia","46108","HemOnc"
"Drug","46109","HemOnc"
"Intervention","46110","HemOnc"
"Antineoplastics by class effect","46112","HemOnc"
"Routed medication","46114","HemOnc"
"Antiplatelet agent","46116","HemOnc"
"Biomarker-specific medication","46118","HemOnc"
"Site-specific medication","46120","HemOnc"
"Enzyme inhibitor","46122","HemOnc"
"Malignant hematology medication","46126","HemOnc"
"Genitourinary oncology medication","46128","HemOnc"
"Approved drug","46132","HemOnc"
"WHO Essential Medicine","46134","HemOnc"
"Antibiotic","46136","HemOnc"
"Thoracic oncology medication","46138","HemOnc"
"Growth factor inhibitor","46140","HemOnc"
"Corson","46141","HemOnc"
"Corsona","46143","HemOnc"
"Corsone","46144","HemOnc"
"Corsum","46145","HemOnc"
"Pediatric oncology medication","46146","HemOnc"
"Classical hematology medication","46148","HemOnc"
"Bone protective medication","46152","HemOnc"
"Gynecologic oncology medication","46154","HemOnc"
"Biologic product","46156","HemOnc"
"Coagulopathy medication","46158","HemOnc"
"Gastrointestinal oncology medication","46160","HemOnc"
"Thrombosis medication","46162","HemOnc"
"Cortesa","46163","HemOnc"
"Nonsteroidal anti-inflammatory drugs (NSAIDs)","46164","HemOnc"
"Endocrine oncology medication","46166","HemOnc"
"Corticoidex","46167","HemOnc"
"Cortidax","46168","HemOnc"
"Cortidex","46169","HemOnc"
"Site-agnostic medication","46170","HemOnc"
"Cortidexason","46171","HemOnc"
"Neurooncology medication","46172","HemOnc"
"Cortisolona","46174","HemOnc"
"Cortitop","46175","HemOnc"
"Drugs by vehicle","46178","HemOnc"
"Histiocytoses medication","46180","HemOnc"
"Cosat","46181","HemOnc"
"Immunosuppresant","46182","HemOnc"
"Molecular chaperone inhibitor","46184","HemOnc"
"Bowel management","46186","HemOnc"
"GTPase-activating protein inhibitor","46188","HemOnc"
"Granulocyte growth factor","46190","HemOnc"
"Drugs PMDA approved in the 2010'","46192","HemOnc"
"Drugs PMDA approved in the 21st century","46194","HemOnc"
"Cosig","46195","HemOnc"
"Androgen receptor inhibitor","46196","HemOnc"
"Drugs EMA approved in the 2010'","46198","HemOnc"
"Drugs EMA approved in the 21st century","46200","HemOnc"
"Selective inhibitors of nuclear export","46202","HemOnc"
"Immune effector cell","46204","HemOnc"
"Apoptosis promoter","46206","HemOnc"
"Classical hematologic condition","46208","HemOnc"
"Malignant hematologic neoplasm","46212","HemOnc"
"Lymphoma","46214","HemOnc"
"T-cell neoplasm","46216","HemOnc"
"Cross-disciplinary condition","46218","HemOnc"
"Hemoglobinopathy","46220","HemOnc"
"Leukemia","46221","HemOnc"
"Sarcoma","46222","HemOnc"
"Costazole","46233","HemOnc"
"Cosulf","46243","HemOnc"
"Tagrix","46273","HemOnc"
"Anti-diarrheals","46299","HemOnc"
"Anti-IFNg antibody","46300","HemOnc"
"Anticoagulants","46301","HemOnc"
"Antiplatelet agents","46303","HemOnc"
"Ascorbic acid","46306","HemOnc"
"Vitamin C","46306","HemOnc"
"Atarax","46312","HemOnc"
"Clonazepam","46333","HemOnc"
"NI-0501","46354","HemOnc"
"emapalumab-lzsg","46354","HemOnc"
"Emapalumab","46354","HemOnc"
"NI 0501","46354","HemOnc"
"NI0501","46354","HemOnc"
"Gamifant","46379","HemOnc"
"Hydroxyzine","46632","HemOnc"
"Klonopin","46659","HemOnc"
"Meperidine","46677","HemOnc"
"Nonsteroidal androgen receptor inhibitors","46691","HemOnc"
"Nubeqa","46694","HemOnc"
"Acic","47376","HemOnc"
"Aciphex","47377","HemOnc"
"Acivir","47378","HemOnc"
"Acivirax","47379","HemOnc"
"Actemra","47380","HemOnc"
"Actimmune","47381","HemOnc"
"Actonel","47382","HemOnc"
"Acylete","47383","HemOnc"
"Amixam","47390","HemOnc"
"Ammoidin","47391","HemOnc"
"Amoxi","47392","HemOnc"
"Amoxihexal","47393","HemOnc"
"Amoxil","47394","HemOnc"
"Andexxa","47415","HemOnc"
"Androcur","47416","HemOnc"
"Apo-acyclovir","47418","HemOnc"
"Avorax","47430","HemOnc"
"Axcel","47431","HemOnc"
"Binorel","47441","HemOnc"
"Biomox","47442","HemOnc"
"Biovelbin","47443","HemOnc"
"Brilinta","47445","HemOnc"
"Brilique","47446","HemOnc"
"Caphosol","47462","HemOnc"
"Taxespira","47497","HemOnc"
"Euflex","47669","HemOnc"
"IMCgp100","47700","HemOnc"
"tebentafusp-tebn","47700","HemOnc"
"Tebentafusp","47700","HemOnc"
"IMC-gp100","47700","HemOnc"
"Teceris","47735","HemOnc"
"Tenosynovial giant cell tumor","47742","HemOnc"
"TS-One","47859","HemOnc"
"Tyverb","47872","HemOnc"
"Ujvira","47879","HemOnc"
"Ofev","48024","HemOnc"
"Vargatef","48180","HemOnc"
"Kanjinti","48274","HemOnc"
"Ontruzant","48294","HemOnc"
"Rituximab-pvvr","48315","HemOnc"
"Ruxience","48317","HemOnc"
"Trastuzumab-anns","48338","HemOnc"
"Trastuzumab-dttb","48339","HemOnc"
"Trastuzumab-qyyp","48340","HemOnc"
"PF-05280014","48340","HemOnc"
"PF 05280014","48340","HemOnc"
"PF05280014","48340","HemOnc"
"Trazimera","48342","HemOnc"
"2020","48349","HemOnc"
"Cusiviral","48494","HemOnc"
"Cyclovax","48496","HemOnc"
"Cyclovir","48497","HemOnc"
"Cyklokapron","48498","HemOnc"
"Cytomega","48500","HemOnc"
"Declovir","48509","HemOnc"
"Deltasoralen","48510","HemOnc"
"Demerol","48511","HemOnc"
"Depacon","48512","HemOnc"
"Depakine","48513","HemOnc"
"Depakote","48514","HemOnc"
"Dermox","48515","HemOnc"
"Desplex","48516","HemOnc"
"Dibestrol","48517","HemOnc"
